rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
15,spotify:track:75sIATEdqHxN7jfNsRCwGl,"עידו בי, ערן יוסף, שגב",ברולטה,Mobile1 Music,6,12,10,140351,עידו בי,[],ברולטה,Israeli
16,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,16,87,138128,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
17,spotify:track:1Rh5r9vUOumJ1sbPuv3dkO,Eden Hason,עד שתבואי עד אליי,Mobile1 Music,5,22,38,134437,Eden Hason,['israeli mediterranean'],עד שתבואי עד אליי,Israeli
18,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,18,65,133343,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
19,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,20,61,132849,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
20,spotify:track:16NPQQxjcSfhb0UFaUVw5s,Eden Hason,אז מה עכשיו,Mobile1 Music,9,17,22,130522,Eden Hason,['israeli mediterranean'],אז מה עכשיו,Israeli
21,spotify:track:3k79jB4aGmMDUQzEwa46Rz,Olivia Rodrigo,vampire,Olivia Rodrigo PS,9,19,7,127741,Olivia Rodrigo,['pop'],vampire,International
22,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,22,27,27,120999,Osher Cohen,['israeli mediterranean'],אושר,Israeli
23,spotify:track:0NdV41q6lBoO4WyCaZmIJU,Stephane Legar,רק אני יודע,Stephane Gagba / Gaga Management / Helicon Aroma Music LTD. under exclusive license to D-Music,21,21,6,120288,Stephane Legar,"['israeli hip hop', 'israeli pop']",רק אני יודע,Israeli
24,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Dua Lipa,Dance The Night - From Barbie The Album,Atlantic Records,24,29,7,118632,Dua Lipa,"['dance pop', 'pop', 'uk pop']",Dance The Night (From Barbie The Album),International
25,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,24,57,116174,Benaia Barabi,['israeli mediterranean'],קרן שמש,Israeli
26,spotify:track:3idINUuyRidKbQiMFt6EkU,"Gal Adam, NOROZ",משוגעת,P.A.I LTD / NOROZ under exclusive license to D-Music,4,23,43,116039,Gal Adam,['israeli mediterranean'],משוגעת,Israeli
27,spotify:track:6dUregFbvUNqHP5nphqesK,Noa Kirel,Unicorn,KAN Israeli Public Broadcasting Corporation under exclusive license to D-Music,1,25,24,114986,Noa Kirel,['israeli pop'],Unicorn,International
28,spotify:track:0JoYMP7hvEwxKCjj9szUo6,LIAD MEIR,טיל פצמר,2023 Duda by PIL ltd,28,112,2,113926,ליעד מאיר,['israeli hip hop'],טיל פצמר,Israeli
29,spotify:track:23RoR84KodL5HWvUTneQ1w,Peggy Gou,(It Goes Like) Nanana - Edit,XL Recordings,29,30,5,108132,Peggy Gou,"['electra', 'float house']",(It Goes Like) Nanana [Edit],International
30,spotify:track:5JGVm5Xshr1IlNlW9phZFQ,Eden Hason,לא תראה אותי בוכה,Mobile1 Music,30,52,7,107590,Eden Hason,['israeli mediterranean'],לא תראה אותי בוכה,Israeli
31,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,28,21,107550,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
32,spotify:track:1zZ9bah4HU0TtICQzCFXp3,"Avi Aburomi, Mor",אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),2023 Avi Aburomi By PIL LTD,2,33,29,107327,Avi Aburomi,['israeli pop'],אין אותנו יותר (By Tamar Yahalomy & Yonatan Kalimi),Israeli
33,spotify:track:58m9mqwBLliFpIFSYzprSn,Eyal Golan,עטלף עיוור,Liam Productions under exclusive license to D-Music,32,32,7,106616,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",עטלף עיוור,Israeli
34,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",Darkroom/Interscope Records,34,37,5,106261,Billie Eilish,"['art pop', 'pop']","What Was I Made For? [From The Motion Picture ""Barbie""]",International
35,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,Columbia,1,31,31,103290,Miley Cyrus,['pop'],Endless Summer Vacation,International
36,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,22,26,11,103145,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
37,spotify:track:4PcdcSDUImHuVjoCezSYuC,"LIAD MEIR, רון חיון",פלואו של טמבל 2,2023 Duda By PIL LTD,16,40,19,103062,ליעד מאיר,['israeli hip hop'],פלואו של טמבל,Israeli
38,spotify:track:741UUVE2kuITl0c6zuqqbO,"Nicki Minaj, Ice Spice, Aqua",Barbie World (with Aqua) [From Barbie The Album],Atlantic Records,35,35,4,101288,Nicki Minaj,"['hip pop', 'pop', 'queens hip hop', 'rap']",Barbie World (with Aqua) [From Barbie The Album],International
39,spotify:track:4C7cg72gU51s1IT4wh7Vp9,Omer Adam,קומה 58,P.A.I LTD,39,46,11,100778,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,Israeli
40,spotify:track:4f15d7Qc81qw4LKMAQhfYz,Omer Adam,יצאה שבת,P.A.I LTD,22,51,11,100128,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,Israeli
41,spotify:track:29ZGOiRf0t8zjvz5JwwdM4,עטרה אוריה,ילד מטריה,NMC United Entertainment Ltd.,31,34,5,98894,עטרה אוריה,[],ילד מטריה,Israeli
42,spotify:track:5gOFp28Edmv4nk8HIwnQfe,Yonatan Kalimi,מי את היום בלעדיי,T.Y Studio & Productions under exclusive license to D-Music,6,41,26,97368,Yonatan Kalimi,['israeli pop'],מי את היום בלעדיי,Israeli
43,spotify:track:6ubV4TOnHggG27ygsPxjvR,Osher Cohen,אקורדים בלילות,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,30,57,27,95788,Osher Cohen,['israeli mediterranean'],אושר,Israeli
44,spotify:track:6W6ssWo1mqA9bLTo47Alsz,"Jasmin Moallem, Mergui",צונאמי,Helicon Music,12,36,11,95734,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
45,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Tattoo,Universal Music AB,2,42,17,94306,Loreen,['europop'],Tattoo,International
46,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,Gunna,fukumean,300 Entertainment,32,38,7,93996,Gunna,"['atl hip hop', 'melodic rap', 'rap', 'trap']",a Gift & a Curse,International
47,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,39,147,93818,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
48,spotify:track:3Q6d64XJr20cHQtRd07YGj,"Omer Adam, David Broza",סיגליות,P.A.I LTD,38,47,11,90222,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,Israeli
49,spotify:track:2QUuLcqNlQUFOuMm4osKdN,Peer Tasi,38,Peer Tasi LTD under exclusive license to D-Music,8,43,37,89597,Peer Tasi,['israeli mediterranean'],רדיו שטח,Israeli
50,spotify:track:1huEeoVeYDxX6XEF640FfM,Omer Adam,DXB to TLV,P.A.I LTD,15,54,11,88714,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סוף העולם,Israeli
