rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
1,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,1,7,197138,Anna Zak,['israeli pop'],לך לישון,Israeli
2,spotify:track:1HhNoOuqm1a5MXYEgAFl8o,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,Kid Ina Korner / Interscope,1,3,17,132601,Imagine Dragons,"['modern rock', 'pop', 'rock']",Mercury - Act 1,International
3,spotify:track:3ZT2YK7nfPXq3xCrlWkgt7,Maya Dadon,חוץ ממך,Icon Artist Management under exclusive license to D-Music,2,2,5,131699,Maya Dadon,['israeli pop'],חוץ ממך,Israeli
4,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,5,56,129677,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),International
5,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,4,4,3,127351,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,Israeli
6,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,6,7,5,124185,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
7,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,9,34,117399,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,Israeli
8,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,8,11,13,111467,אודיה,['israeli pop'],אם הייתי צריכה,Israeli
9,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,6,33,108513,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,International
10,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,10,10,108103,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
11,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,7,13,27,102414,Farruko,"['reggaeton', 'trap latino', 'urbano latino']",La 167,International
12,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,8,35,101962,Narkis,['israeli pop'],הולכת איתך,Israeli
13,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,7,12,14,101532,GAYLE,"['alt z', 'modern alternative pop']",abcdefu,International
14,spotify:track:70Vsir4Wan3TrEzGCIZy0l,Eden Hason,ככה כל יום,Mobile1 Music,14,16,2,100875,Eden Hason,['israeli mediterranean'],ככה כל יום,Israeli
15,spotify:track:6SuC1LItQ9V9SjET2EvvtD,"Agam Buhbut, Shahar Saul",באתי להציל אותך,2021 ZI Productions BY PIL LTD,11,14,17,98398,Agam Buhbut,['israeli mediterranean'],באתי להציל אותך,Israeli
16,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,15,31,93004,Lil Nas X,['lgbtq+ hip hop'],MONTERO,International
17,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,25,76,87688,Marina Maximilian,['israeli pop'],ביחד,Israeli
18,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,18,25,85811,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions,International
19,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,19,19,12,85253,Jaymes Young,['indie poptimism'],Feel Something,International
20,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,21,24,84219,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
21,spotify:track:1KszHjECoMXM3d5y31ZRVl,"Osher Cohen, Noa Kirel",רעשים,A.M Music Productions LTD / P.A.I LTD / Noa Kirel under exclusive license to D-Music,10,22,11,83720,Osher Cohen,['israeli mediterranean'],רעשים,Israeli
22,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,4,17,23,81948,CKay,"['afro r&b', 'afrobeats']",CKay The First,International
23,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,2,20,19,80468,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",30,International
24,spotify:track:5STI4AAzr3uMvdpx4wUSGr,Omer Adam,חורף באוטו,P.A.I LTD,3,24,17,79919,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חורף באוטו,Israeli
25,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,23,12,79823,Jasmin Moallem,['israeli pop'],יחפים,Israeli
26,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,18,26,23,78161,Lil Nas X,['lgbtq+ hip hop'],MONTERO,International
27,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,29,29,74564,Doja Cat,"['dance pop', 'pop']",Planet Her,International
28,spotify:track:0taqIIB89cQQoiA8ZDukWf,Osher Cohen,מקבל על עצמי,Helicon Aroma Music LTD / P.A.I LTD,28,-1,1,73821,Osher Cohen,['israeli mediterranean'],מקבל על עצמי,Israeli
29,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,33,51,73475,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
30,spotify:track:0KqQk985HTWIkQgEABSwPP,Noa Kirel,Thought About That,Atlantic Records,12,30,6,72254,Noa Kirel,['israeli pop'],Thought About That,International
31,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,27,35,70485,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
32,spotify:track:0EaBbv2U2r7GUxO6YCvTjW,"Yuval Dayan, Bar Tzabary",מיליון עננים,Helicon Aroma Music Ltd.,32,36,2,70089,Yuval Dayan,"['israeli pop', 'israeli singer-songwriter']",מיליון עננים,Israeli
33,spotify:track:6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,P.A.I LTD,3,28,30,69773,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",3,Israeli
34,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,31,31,11,69107,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
35,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,35,12,68722,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים,Israeli
36,spotify:track:4FBLscRO2QkJMad1k8l8bb,Agam Buhbut,שחור תלתן,2022 ZI Productions BY PIL LTD,36,43,2,67434,Agam Buhbut,['israeli mediterranean'],אין קונספט,Israeli
37,spotify:track:5j36y0eeE3I7kCBYIsKqBF,Eden Ben Zaken,מה קרה,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,18,32,8,67091,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",מה קרה,Israeli
38,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,38,38,10,66900,Tiësto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",The Motto,International
39,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,40,70,66071,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
40,spotify:track:4qAHhdpiGcbzqwjqmwuXwj,Raviv Kaner,רסיסים,Tedy Productions under exclusive license to D-Music,1,46,83,65214,Raviv Kaner,['israeli pop'],רסיסים,Israeli
41,spotify:track:3A9gSVar0MgHpO86WXeSW9,Itay Levi,הטעות הכי יפה,Mobile1 Music,16,44,39,64870,Itay Levi,"['israeli mediterranean', 'mizrahi']",הטעות הכי יפה,Israeli
42,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,41,52,64566,Ishay Ribo,['israeli pop'],סיבת הסיבות,Israeli
43,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,43,49,20,64411,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now,International
44,spotify:track:16tcNezkJ5VETVDVC4m7gj,Mergui,לא להיות לבד,Mobile1 Music,17,39,18,64095,Mergui,['israeli pop'],לא להיות לבד,Israeli
45,spotify:track:2mGGqzRrPOYhgv4MSG6Fhq,"Ravid Plotnik, Sima Noon",‏קורבן,NaNa Disc,5,34,22,63520,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
46,spotify:track:0w4e9A0KryKlPySPdyZQDC,"NOROZ, Ido B & Zooki",מגבת באוויר,NOROZ under exclusive license to D-Music,9,47,25,63323,NOROZ,"['israeli hip hop', 'israeli trap']",מרגיש מוגזם,Israeli
47,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,42,89,62114,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
48,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,Republic Records,28,45,19,60824,BoyWithUke,['sad rap'],Toxic,International
49,spotify:track:2EHfaOBfI8SCUntirG9ygB,Raviv Kaner,מים עמוקים,Helicon Aroma Music Ltd.,37,37,5,60536,Raviv Kaner,['israeli pop'],מים עמוקים,Israeli
50,spotify:track:406GxF9gnDjRwsy5wqLpOh,"Amir Ve Ben, Jane Bordeaux, Amir Sade",תל אביב זה אני ואת,Amir Sade / Ben Maor / Moran Levinzon / Tamar Goren under exclusive license to D-Music,13,58,86,59264,Amir Ve Ben,['israeli pop'],גנגסטרים על אמת,Israeli
