rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
15,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,13,22,185481,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא,Israeli
16,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,15,48,183825,Osher Cohen,['israeli mediterranean'],Part II,Israeli
17,spotify:track:74kYHwU43s49Y5AukKArWQ,ששון איפרם שאולוב,משהו אמיתי בעיניים,ללא,2,14,36,182232,ששון איפרם שאולוב,['israeli pop'],משהו אמיתי בעיניים,Israeli
18,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,18,24,4,174538,Sabrina Carpenter,['pop'],Espresso,International
19,spotify:track:3IiaTxdKgDe9NvmosLM8bM,ששון איפרם שאולוב,בואי נדבר,Mobile1 Music,4,16,29,169346,ששון איפרם שאולוב,['israeli pop'],בואי נדבר,Israeli
20,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,19,21,167676,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר,Israeli
21,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,Rubyworks / Universal-Island Records Ltd,21,21,6,163737,Hozier,"['irish singer-songwriter', 'modern rock', 'pop', 'pov: indie']",Unreal Unearth: Unheard,International
22,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,Artemas,20,20,7,160381,Artemas,[],i like the way you kiss me,International
23,spotify:track:1O0VUtEP7oVZKAXOMl0QLY,Omer Adam,אקדח,P.A.I LTD,16,18,7,151499,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
24,spotify:track:6OfuBrC66OMwMJSyTQDVkw,ניר כנען,שיר לנטע,Helicon Music,24,30,5,150418,ניר כנען,[],שיר לנטע,Israeli
25,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,28,16,144040,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
26,spotify:track:4xNo1LgWSCyjgK4OsUnLWg,Jasmin Moallem,יוצאת מזה,Helicon Music,26,199,2,143484,Jasmin Moallem,['israeli pop'],יוצאת מזה,Israeli
27,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,"Kendrick Lamar, under exclusive license to Interscope Records",27,-1,1,142619,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",Not Like Us,International
28,spotify:track:2KBtuxA73fMKyj37wr1XKM,Omer Adam,סטלות,P.A.I LTD,13,22,37,142026,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",סטלות,Israeli
29,spotify:track:1dkljZlzg37FoGtUJ1EsxQ,Osher Cohen,איפה אתה,Helicon Aroma Music Ltd./ P.A.I Ltd.,9,23,13,139400,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
30,spotify:track:6ClLC1FYoL8orfOrcknQkk,Alma Gov,מה לעשות עם הזאב,Universal Music Israel Distributed Labels,20,25,12,134742,Alma Gov,[],איך האהבה הזאת חומקת בין האצבעות,Israeli
31,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,29,39,123527,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
32,spotify:track:6nSQvSGrFykSmDIOetK94r,Jasmin Moallem,יהיה טוב,Helicon Music,1,37,49,122531,Jasmin Moallem,['israeli pop'],אין עולם,Israeli
33,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,35,125,119573,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
34,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,31,31,5,119189,שילה בן סעדון,['israeli pop'],כוכבים,Israeli
35,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,42,103,117843,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
36,spotify:track:6xtqda5h0wlcFn3WdI4pb6,Tuna,כל הכוכבים,NaNa Disc,19,41,116,114551,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
37,spotify:track:3cXhJh34pRLkZegiL5cfy9,ששון איפרם שאולוב,כשיגמר לכם הקיץ,Mobile1 Music,11,33,30,113581,ששון איפרם שאולוב,['israeli pop'],כשיגמר לכם הקיץ,Israeli
38,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,3,32,64,113453,Static,[],לירז,Israeli
39,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,23,34,10,113413,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על,Israeli
40,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),Taylor Swift,25,27,3,113379,Taylor Swift,['pop'],THE TORTURED POETS DEPARTMENT,International
41,spotify:track:16HcSqHWoJn7Be4T2MOCZ4,ששון איפרם שאולוב,גן עדן של משוגעים,Mobile1 Music,6,26,20,110176,ששון איפרם שאולוב,['israeli pop'],גן עדן של משוגעים,Israeli
42,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,Djo,16,38,11,109956,Djo,"['pov: indie', 'psychedelic pop']",DECIDE,International
43,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,36,48,109528,Osher Cohen,['israeli mediterranean'],Part II,Israeli
44,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,44,99,108127,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
45,spotify:track:5zdau2dtmOUHF3CJ3odKfb,ששון איפרם שאולוב,נתראה בגלגול הבא,Mobile1 Music,17,39,26,104350,ששון איפרם שאולוב,['israeli pop'],נתראה בגלגול הבא,Israeli
46,spotify:track:1pizAMAnDm5kDUSBKY3SPk,Osher Cohen,עד שיירד הסהר,Helicon Aroma Music Ltd./ P.A.I Ltd.,6,43,13,103201,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
47,spotify:track:6YQpTZk61Ku0hyutsVLpPe,Eden Ben Zaken,חיפשתי אותו בנרות,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,47,155,2,102548,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",דם שלי,Israeli
48,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),Republic Records,14,45,9,101051,Ariana Grande,['pop'],eternal sunshine,International
49,spotify:track:0QDGzInNYjTlYI28Xq7slK,"Doli & Penn, Eden Hason",לאהוב אותך כל יום,Dolev Ram / Penn Hazut / Sarit Productions under exclusive license to D-Music,1,48,51,99878,Doli & Penn,['israeli pop'],לאהוב אותך כל יום,Israeli
50,spotify:track:2tudvzsrR56uom6smgOcSf,"Future, Metro Boomin, Kendrick Lamar",Like That,Wilburn Holding Co./Boominati/Epic/Republic,21,64,7,98622,Future,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",WE DON'T TRUST YOU,International
