rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
1,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,1,3,349646,Noa Kirel,['israeli pop'],פנתרה,Israeli
2,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,"Nunu, Sagi Kariv, Forever Tel Aviv",Cute Boy,Neomi Aharoni Gal / Forever Tel Aviv under exclusive license to D-Music,1,2,12,181069,Nunu,['israeli hip hop'],Cute Boy,International
3,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,3,3,11,173127,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
4,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,4,15,153275,Anna Zak,['israeli pop'],מי זאת,Israeli
5,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,8,37,136322,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
6,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,6,22,134605,Harry Styles,['pop'],Harry's House,International
7,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,5,17,134514,Full Trunk,['israeli rock'],ממותה,Israeli
8,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,7,4,127042,Eden Hason,['israeli mediterranean'],מטפסים על הקירות,Israeli
9,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,9,15,118162,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
10,spotify:track:1DAJswyIul47SQNBkYPiCx,Mergui,Sucks to Know You (FU),Mobile1 Music,1,11,7,116819,Mergui,['israeli pop'],Sucks To Know You (FU),International
11,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,11,16,7,116071,Benaia Barabi,['israeli mediterranean'],קרן שמש,Israeli
12,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,9,10,6,116071,אודיה,['israeli pop'],אינטלקטוערס,Israeli
13,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,12,32,115700,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
14,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,14,15,37,104613,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
15,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,14,14,99889,Avi Aburomi,['israeli pop'],ספרי להם הכל,Israeli
16,spotify:track:63TUZWEmunvQnAdLUD61yY,"Noa Kirel, Gitit Fisher",שלושה בנות,session42,2,17,14,97479,Noa Kirel,['israeli pop'],שלושה בנות,Israeli
17,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,13,38,96192,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
18,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,18,62,96157,Narkis,['israeli pop'],הולכת איתך,Israeli
19,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,20,24,95351,Noa Kirel,['israeli pop'],פעמון,Israeli
20,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,18,19,7,95028,Marina Maximilian,['israeli pop'],עולה על שולחנות,Israeli
21,spotify:track:0UXXAYRUrknaz6FuaPKtFW,אליאב זוהר,מיכל,2022 Eliav Zoharo BY PIL LTD,21,37,5,90621,אליאב זוהר,[],מיכל,Israeli
22,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,22,27,10,87701,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",International
23,spotify:track:1Dus0KytptzGZvzfAnTcfG,Ran Danker,מלכת הרחבה,NMC United Entertainment Ltd.,23,44,3,87648,Ran Danker,"['festigal', 'israeli pop']",מלכת הרחבה,Israeli
24,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,23,17,85543,Osher Cohen,['israeli mediterranean'],חמישי שישי,Israeli
25,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,25,30,6,84088,Rosa Linn,['alt z'],SNAP PACK,International
