rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
26,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,1,24,26,159955,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
27,spotify:track:2LdUmQdymO99riYOVCrUPK,Omer Adam,שתי טיפות,P.A.I LTD,27,37,2,155930,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,Israeli
28,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,29,32,153805,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד,Israeli
29,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,Darkroom/Interscope Records,29,31,22,153196,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
30,spotify:track:2tFX3wqEPyya8k2bS8pHqW,Omer Adam,רוקנרול,P.A.I LTD,30,35,2,152470,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,Israeli
31,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,46,131,151588,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
32,spotify:track:10pnfojlZf9nHvKngPHB7k,Omer Adam,אוהבת לא אוהבת,P.A.I LTD,32,33,2,151552,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,Israeli
33,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,27,27,148836,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
34,spotify:track:6FbmUqAPNiQ5IXxMTNKV3u,Omer Adam,לילה,P.A.I LTD,32,32,2,148805,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,Israeli
35,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,34,42,148538,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,Israeli
36,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,36,213,138134,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
37,spotify:track:0h8eZd7eqwZISaz9bkj1zV,Itay Levi,מערב ראשון,Mobile1 Music,3,28,25,137203,Itay Levi,"['israeli mediterranean', 'mizrahi']",מערב ראשון,Israeli
38,spotify:track:0c9Sq3RDqb8sd6N9B8yM4v,Omer Adam,סולמות ונחשים,P.A.I LTD,38,44,2,134033,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,Israeli
39,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,39,44,133825,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
40,spotify:track:5dDkX66Ov8pqr1l9Cyk02l,Omer Adam,מלאך של כבוד,P.A.I LTD,40,40,2,133539,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לחנים שבורים,Israeli
41,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,30,31,130853,ילד.,[],ילד.,Israeli
42,spotify:track:7ne4VBA60CxGM75vw0EYad,Gracie Abrams,That’s So True,"Gracie Abrams, under exclusive license to Interscope Records",42,47,4,125384,Gracie Abrams,['alt z'],The Secret of Us (Deluxe),International
43,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,14,38,25,122970,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח,Israeli
44,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,43,43,121199,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades,International
45,spotify:track:2Nn5rAJpUi1AhPIubW6HU7,מ',בני ברק או ערק,Ilay Eliyahu Mataraso under exclusive license to D-Music,40,48,7,117605,מ',[],בני ברק או ערק,Israeli
46,spotify:track:3DTHsQnfuQVESYAYv0fybQ,Ben Zur,אבא,A List Music LTD under exclusive list to D-Music,45,63,25,114686,Ben Zur,['israeli pop'],אבא,Israeli
47,spotify:track:17Gbwxyhsj0dznw9DSruNC,"Omer Adam, ShrekDiMC",ראיתי עולם,P.A.I LTD,1,52,26,113549,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ראיתי עולם,Israeli
48,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,42,41,111351,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
49,spotify:track:4dELL8S6XVMibwBkjJACF1,Omer Adam,לילות וקללות,P.A.I LTD,2,53,35,111048,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
50,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,50,153,106040,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
