rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
1,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,1,1,16,299206,Benaia Barabi,['israeli mediterranean'],קרן שמש,Israeli
2,spotify:track:7BcRDWY4VTCvRRHoobFWWo,"Tuna, Jasmin Moallem",סהרה - Live,NaNa Disc,1,2,20,255598,Tuna,"['israeli hip hop', 'israeli pop']",סהרה (Live),Israeli
3,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,3,12,212433,Noa Kirel,['israeli pop'],פנתרה,Israeli
4,spotify:track:1bd0D0cXcpGeJXsn2Xt8lc,"Odeya, רואי אדם",האמת,Helicon Aroma Music Ltd.,4,5,4,203488,אודיה,['israeli pop'],האמת,Israeli
5,spotify:track:3nqQXoyQOWXiESFLlDF1hG,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,4,6,203168,Sam Smith,"['pop', 'uk pop']",Unholy (feat. Kim Petras),International
6,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,6,7,10,170039,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue),International
7,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,10,24,157981,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
8,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,6,26,156439,Full Trunk,['israeli rock'],ממותה,Israeli
9,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,9,46,155274,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
10,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,8,11,15,147915,אודיה,['israeli pop'],אינטלקטוערס,Israeli
11,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Anti-Hero,Taylor Swift,8,8,2,142039,Taylor Swift,['pop'],Midnights,International
12,spotify:track:4W1G1xlxcirdtXosgsR0m0,Agam Buhbut,קופידון (Prod. By Triangle),2022 Z.I. Productions BY PIL LTD,12,14,7,125904,Agam Buhbut,['israeli mediterranean'],קופידון (Prod. By Triangle),Israeli
13,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,13,31,121839,Harry Styles,['pop'],Harry's House,International
14,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,12,4,115104,Avraham Tal,['israeli pop'],את חסרה לי & אורות,Israeli
15,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,14,15,19,113133,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",International
16,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,17,46,106073,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
17,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,19,24,100727,Anna Zak,['israeli pop'],מי זאת,Israeli
18,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,18,23,11,99784,Avi Aburomi,['israeli pop'],מה עובר לך בראש,Israeli
19,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,18,19,95950,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף",Israeli
