rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
34,spotify:track:6ubV4TOnHggG27ygsPxjvR,Osher Cohen,אקורדים בלילות,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,33,33,11,78242,Osher Cohen,['israeli mediterranean'],אושר,Israeli
35,spotify:track:4hTFq8sHEVSDXIxTVe4qHJ,Omer Adam,אני,P.A.I LTD,1,22,19,78221,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",אני,Israeli
36,spotify:track:6JaYJTrZMTlITIKWaGGY6h,Balishag,גנזב,2023 OY productions By PIL LTD,26,30,8,76054,Balishag,[],גנזב,Israeli
37,spotify:track:6clAq1cGO4PYimAmzelTmL,Shira Margalit,אחותי כבר לא סובלת אותך,Anana Ltd,12,35,22,75542,Shira Margalit,['israeli pop'],אחותי כבר לא סובלת אותך,Israeli
38,spotify:track:3gofSUW7Zn2qjfKumSHWKS,"Shlomo Gronich, Shlomo Ydov, Shem-Tov Levy Ensemble",הנסיך הקטן,Helicon Music,38,-1,2,74661,Shlomo Gronich,"['classic israeli pop', 'israeli rock']",קצת אחרת,Israeli
39,spotify:track:6kVmhOoBlMEH3WdxrLhjFB,"Static, Eden Ben Zaken",הפשע המושלם,Mobile1 Music,25,40,10,73264,Static,[],לירז,Israeli
40,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,44,14,72571,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live),Israeli
41,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,29,34,33,72289,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez),International
42,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,18,39,36,72189,Avi Aburomi,['israeli pop'],מה עובר לך בראש,Israeli
43,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,53,149,70955,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
44,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,14,37,44,70777,OneRepublic,"['piano rock', 'pop']",OneRepublic (Japan Paradise Tour Edition),International
45,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,35,41,5,70405,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
46,spotify:track:2gpNRdJs3Sy5GI1G7pTgbZ,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd.,5,45,19,70096,אודיה,['israeli pop'],האמת,Israeli
47,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,36,31,68800,Sam Smith,"['pop', 'uk pop']",Gloria,International
48,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,17,64,41,68201,Marina Maximilian,['israeli pop'],עולה על שולחנות,Israeli
49,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,67,73,66968,Jasmin Moallem,['israeli pop'],יחפים,Israeli
50,spotify:track:52Do4VrXDPuXZ1KH2TZcqw,Static,להיט של שיר אחד,Mobile1 Music,16,48,10,66624,Static,[],לירז,Israeli
