rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
20,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,24,19,88706,Osher Cohen,['israeli mediterranean'],חמישי שישי,Israeli
21,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,21,22,8,86357,Rosa Linn,['alt z'],SNAP PACK,International
22,spotify:track:0Vza8xv9EmTgei0HxLO8L3,Mergui,Lie Like This,Mobile1 Music,16,16,2,82355,Mergui,['israeli pop'],Lie Like This,International
23,spotify:track:1Dus0KytptzGZvzfAnTcfG,Ran Danker,מלכת הרחבה,NMC United Entertainment Ltd.,23,23,5,82301,Ran Danker,"['festigal', 'israeli pop']",מלכת הרחבה,Israeli
24,spotify:track:63TUZWEmunvQnAdLUD61yY,"Noa Kirel, Gitit Fisher",שלושה בנות,session42,2,20,16,80474,Noa Kirel,['israeli pop'],שלושה בנות,Israeli
25,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,26,40,79365,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
26,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,26,34,8,77590,Chris Brown,"['r&b', 'rap']",Indigo (Extended),International
27,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,6,27,16,76937,Kate Bush,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",Hounds Of Love,International
28,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,20,30,12,76806,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף",Israeli
29,spotify:track:6HMtHNpW6YPi1hrw9tgF8P,Lizzo,About Damn Time,Nice Life/Atlantic,6,29,20,75441,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",Special,International
30,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,31,85,75415,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),International
31,spotify:track:1quBoxh2fvPsy4f0ZBLf46,"Osher Cohen, Shahar Saul",בסוף נרקוד,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,31,32,5,74573,Osher Cohen,['israeli mediterranean'],בסוף נרקוד,Israeli
32,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,49,41,74122,Jasmin Moallem,['israeli pop'],יחפים,Israeli
33,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,38,105,73929,Marina Maximilian,['israeli pop'],ביחד,Israeli
34,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,7,21,22,72863,Eden Hason,['israeli mediterranean'],בואי נישן על זה,Israeli
35,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,35,46,72442,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
36,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,"Agam Buhbut, הפשוטע",בשורות טובות,2022 Z.I. Productions BY PIL LTD,7,33,15,72074,Agam Buhbut,['israeli mediterranean'],בשורות טובות,Israeli
37,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,37,39,4,71946,Avi Aburomi,['israeli pop'],מה עובר לך בראש,Israeli
38,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,25,26,71626,Noa Kirel,['israeli pop'],פעמון,Israeli
39,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,18,37,8,70886,Central Cee,"['melodic drill', 'r&drill']",Doja,International
40,spotify:track:4C7X3ja0DeTxMaTQJXtQ8W,Agam Buhbut,יותר חזק מה?,2022 Z.I. Productions By PIL LTD,40,44,2,70843,Agam Buhbut,['israeli mediterranean'],יותר חזק מה?,Israeli
41,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,47,12,69686,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,Israeli
42,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,41,41,44,69486,Tom Odell,['chill pop'],Long Way Down,International
43,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,40,36,68789,Anna Zak,['israeli pop'],לך לישון,Israeli
44,spotify:track:1XO1AePYpXpLxtRWpcaJiJ,Maya Dadon,יאללה ביי,Icon Artist Management under exclusive license to D-Music,24,36,11,66503,Maya Dadon,['israeli pop'],יאללה ביי,Israeli
45,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,65,32,66356,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,Israeli
46,spotify:track:4JmmjsGmOED0sn0Le3r84u,"Tuna, Ravid Plotnik",עולם משוגע,Anana,43,45,226,66314,Tuna,"['israeli hip hop', 'israeli pop']",גם זה יעבור,Israeli
47,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,46,46,9,65525,Steve Lacy,['afrofuturism'],Gemini Rights,International
48,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,43,43,106,61818,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
49,spotify:track:7dEtCKY2MthcyP0U6aiMCW,Nunu,קוביד 19,Neomi Aharoni Gal under exclusive license to D-Music,19,42,8,61300,Nunu,['israeli hip hop'],סטטוס,Israeli
50,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,61,99,61147,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
