rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
1,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,3,3,153060,Anna Zak,['israeli pop'],לך לישון,Israeli
2,spotify:track:1r9xUipOqoNwggBpENDsvJ,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,KIDinaKORNER/Interscope Records,1,1,13,142927,Imagine Dragons,"['modern rock', 'pop', 'rock']",Enemy (with JID) [from the series Arcane League of Legends],International
3,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,2,31,127447,Narkis,['israeli pop'],הולכת איתך,Israeli
4,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,4,29,116927,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,International
5,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,5,6,52,115046,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),International
6,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,5,30,114622,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,Israeli
7,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,11,6,110640,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
8,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,7,7,10,105258,GAYLE,"['alt z', 'modern alternative pop']",abcdefu,International
9,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,9,9,9,100303,אודיה,['israeli pop'],אם הייתי צריכה,Israeli
10,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,7,10,23,99193,Farruko,"['reggaeton', 'trap latino', 'urbano latino']",La 167,International
11,spotify:track:6SuC1LItQ9V9SjET2EvvtD,"Agam Buhbut, Shahar Saul",באתי להציל אותך,2021 ZI Productions BY PIL LTD,11,14,13,98549,Agam Buhbut,['israeli mediterranean'],באתי להציל אותך,Israeli
12,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,4,15,19,94579,CKay,"['afro r&b', 'afrobeats']",CKay The First,International
13,spotify:track:0KqQk985HTWIkQgEABSwPP,Noa Kirel,Thought About That,Atlantic Records,12,12,2,94070,Noa Kirel,['israeli pop'],Thought About That,International
14,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,13,27,93536,Lil Nas X,['lgbtq+ hip hop'],MONTERO,International
15,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,17,8,88695,Jasmin Moallem,['israeli pop'],יחפים,Israeli
16,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,2,18,15,87433,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",30,International
17,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,19,21,86678,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions,International
18,spotify:track:1KszHjECoMXM3d5y31ZRVl,"Osher Cohen, Noa Kirel",רעשים,A.M Music Productions LTD / P.A.I LTD / Noa Kirel under exclusive license to D-Music,10,16,7,85535,Osher Cohen,['israeli mediterranean'],רעשים,Israeli
19,spotify:track:6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,P.A.I LTD,3,21,26,84580,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",3,Israeli
20,spotify:track:5STI4AAzr3uMvdpx4wUSGr,Omer Adam,חורף באוטו,P.A.I LTD,3,20,13,84342,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חורף באוטו,Israeli
21,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,21,27,8,81510,Jaymes Young,['indie poptimism'],Feel Something,International
22,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,22,31,81435,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
23,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,23,72,80480,Marina Maximilian,['israeli pop'],ביחד,Israeli
24,spotify:track:5j36y0eeE3I7kCBYIsKqBF,Eden Ben Zaken,מה קרה,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,18,24,4,80108,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",מה קרה,Israeli
25,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,26,20,78721,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
26,spotify:track:2V4A1lYgPT5gjffHHnXwP3,Omer Adam,קאקדילה,P.A.I LTD,1,8,4,77493,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",קאקדילה,Israeli
27,spotify:track:52IzyboDKO3vFCWebuDd7e,Eyal Golan,סוף של כל סיפור,Liam Productions under exclusive license to D-Music,27,-1,1,76890,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",סוף של כל סיפור,Israeli
28,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,29,25,72304,Doja Cat,"['dance pop', 'pop']",Planet Her,International
29,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,Republic Records,28,30,15,70758,BoyWithUke,['sad rap'],Toxic,International
30,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,28,8,70599,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים,Israeli
