rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
1,spotify:track:5nYFRLTLrqiETyy6LUPfhQ,"STILLA, Ness",מגדלים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,2,8,473055,סטילה,['israeli hip hop'],מגדלים,Israeli
2,spotify:track:34KzX8fwFPLchmOvYBDap0,"Osher Cohen, Noa Kirel",אין אותי,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,1,7,450384,Osher Cohen,['israeli mediterranean'],NEXT EPISODE,Israeli
3,spotify:track:7AlqKFiOM5X7nJdtbwvsi6,Jasmin Moallem,דאמ,Helicon Music,3,8,4,362739,Jasmin Moallem,['israeli pop'],דאמ,Israeli
4,spotify:track:0h8eZd7eqwZISaz9bkj1zV,Itay Levi,מערב ראשון,Mobile1 Music,3,4,14,333811,Itay Levi,"['israeli mediterranean', 'mizrahi']",מערב ראשון,Israeli
5,spotify:track:3FihyZ7YA7vrNiSUfWww10,"STILLA, Ness",באמפרים,2024 Va’ad Ha Bait records & Maman Productions by PIL ltd,1,3,15,327064,סטילה,['israeli hip hop'],באמפרים,Israeli
6,spotify:track:0Wr6wZgEP1npYg0vrsWPIZ,Peer Tasi,רוז,Peer Tasi LTD under exclusive license to D-Music,1,5,15,296221,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
7,spotify:track:6qB33ch9RK0aoMfxfnlXa1,Osher Cohen,פלסטרים,Helicon Aroma Music Ltd. / P.A.I Ltd.,1,6,20,279792,Osher Cohen,['israeli mediterranean'],פלסטרים,Israeli
8,spotify:track:4DKH1iLhp007TVLURYtmeC,Peer Tasi,מה יהיה מחר,Peer Tasi LTD under exclusive license to D-Music,7,7,15,277588,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
9,spotify:track:2plbrEY59IikOBgBGLjaoe,"Lady Gaga, Bruno Mars",Die With A Smile,Interscope,9,15,3,194412,Lady Gaga,"['art pop', 'dance pop', 'pop']",Die With A Smile,International
10,spotify:track:0hdDyhwaJpNW5nsJC3qYPe,Peer Tasi,מלודי,Peer Tasi LTD under exclusive license to D-Music,5,9,15,190957,Peer Tasi,['israeli mediterranean'],רדיו שטח 2,Israeli
11,spotify:track:1BJJbSX6muJVF2AK7uH1x4,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",Move,Keinemusik,11,12,13,186275,Adam Port,['melodic house'],Move,International
12,spotify:track:4zXfQYhcSboWEOAwIQST9N,Omer Adam,רק שלך,P.A.I LTD,1,10,24,184870,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חמישה לילות,Israeli
13,spotify:track:1Jx6aZyJR985kw8CWUZ15O,"Omer Adam, Odeya, ShrekDiMC",צמוד צמוד,P.A.I LTD / Helicon Aroma Music LTD,1,11,21,183842,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",צמוד צמוד,Israeli
14,spotify:track:0D9A15ZzO3VzLIYqOfm6QB,מ',אני חוזר,Ilay Eliyahu Mataraso under exclusive license to D-Music,14,18,12,183319,מ',[],לחזור הביתה,Israeli
15,spotify:track:2eauhZzDelRWx1f3PmdaxU,Itay Levi,חולה ירח,Mobile1 Music,14,19,14,178846,Itay Levi,"['israeli mediterranean', 'mizrahi']",חולה ירח,Israeli
16,spotify:track:2yPnlfwQ1AmhHauqQWDlWZ,Osher Cohen,מנגן ושר,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,14,30,178309,Osher Cohen,['israeli mediterranean'],THE LAST EPISODE,Israeli
17,spotify:track:17Gbwxyhsj0dznw9DSruNC,"Omer Adam, ShrekDiMC",ראיתי עולם,P.A.I LTD,1,13,15,171836,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ראיתי עולם,Israeli
18,spotify:track:2CUwpTA4gOSouCTyRN1vnE,Itay Levi,אין לי מקום אחר,Mobile1 Music,5,16,38,160355,Itay Levi,"['israeli mediterranean', 'mizrahi']",אין לי מקום אחר,Israeli
19,spotify:track:6JnLTSjPA96Dgg9VCDRf1r,ילד.,למה את?,Universal Music Israel Distributed Labels,6,17,20,158137,ילד.,[],ילד.,Israeli
20,spotify:track:2edVP7ujjhYSoZ308dpEpW,Odeya,בן אדם,Helicon Aroma Music Ltd.,20,110,2,157297,אודיה,['israeli pop'],בן אדם,Israeli
21,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,15,20,16,156854,Billie Eilish,"['art pop', 'pop']",HIT ME HARD AND SOFT,International
22,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,28,120,147052,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
23,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,Island Records,11,21,21,146478,Sabrina Carpenter,['pop'],Espresso,International
24,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,Warner Records,13,22,33,139344,Teddy Swims,[],I've Tried Everything But Therapy (Part 1),International
25,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",4,27,32,131287,Benson Boone,['singer-songwriter pop'],Fireworks & Rollerblades,International
26,spotify:track:34aKXUhVdHGTzWOt85RjGq,Osher Cohen,אהבה,Helicon Aroma Music Ltd./ P.A.I Ltd.,1,23,65,126490,Osher Cohen,['israeli mediterranean'],Part II,Israeli
27,spotify:track:2fewVF6oOGKux69rHGbPMq,Eden Hason,צוחקת ובוכה,Mobile1 Music,4,51,31,126315,Eden Hason,['israeli mediterranean'],צוחקת ובוכה,Israeli
28,spotify:track:6Xg2Ir8Go9giAzRxW4Jaze,Hatikva 6,גיבורי על,Hatikva 6 under exclusive license to D-Music,21,24,27,125397,Hatikva 6,"['israeli hip hop', 'israeli pop']",גיבורי על,Israeli
29,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,16,25,13,122552,Sabrina Carpenter,['pop'],Please Please Please,International
