rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
40,spotify:track:0SMDtYt5HghaTMFc61nCnP,Omer Adam,ואיך שלא,P.A.I LTD,2,41,36,100182,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",ואיך שלא,Israeli
41,spotify:track:4EN9nGt9TWutt0iDTRnXjY,Shilo Ben Saadon,כוכבים,Or Mermelstein under exclusive license to D-Music,16,36,19,97982,שילה בן סעדון,['israeli pop'],כוכבים,Israeli
42,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,Parlophone UK,42,43,101,97280,Coldplay,"['permanent wave', 'pop']",Viva La Vida or Death and All His Friends,International
43,spotify:track:4wEFTT1fmFfsLY1K7Y40Cy,"Peled, Nastia Rod",עזבת ת'בית,Mobile1 Music,5,39,53,96953,Peled,"['israeli hip hop', 'israeli trap']",TATE WE MADE IT,Israeli
44,spotify:track:2foTZaysNY65xcTXlQKxg4,Odeya,אם אתה שלי,Helicon Aroma Music Ltd.,9,40,28,96417,אודיה,['israeli pop'],אם אתה שלי,Israeli
45,spotify:track:1jCAwxwhHIrtWzGeF6WfJ7,Kfir Tsafrir,פחד אלוהים,Tedy Productions / Kfir Tsafrir under exclusive license to D-Music,1,48,39,88709,Kfir Tsafrir,['israeli trap'],פחד אלוהים,Israeli
46,spotify:track:3QCWA9RzAPb4Xw4BagADFq,Osher Cohen,ככה וככה,Helicon Aroma Music Ltd./ P.A.I Ltd.,2,59,62,88227,Osher Cohen,['israeli mediterranean'],Part II,Israeli
47,spotify:track:2Ozw7k5CLtM5W9SomrOyjw,Eden Golan,Hurricane,Session42,1,47,23,87171,Eden Golan,[],Hurricane,International
48,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,51,212,87095,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
49,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,53,199,87003,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
50,spotify:track:093NpjRdVPM0zE1GlT4gNo,Vibe Ish,אם את חייבת/אינטרו,Mobile1 Music,50,72,3,85304,Vibe Ish,['israeli hip hop'],ב ח ו ץ,Israeli
