rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
1,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,"Nunu, Sagi Kariv, Forever Tel Aviv",Cute Boy,Neomi Aharoni Gal / Forever Tel Aviv under exclusive license to D-Music,1,1,5,213325,Nunu,['israeli hip hop'],Cute Boy,International
2,spotify:track:3iJQ54fGO6CyP374UzvDJu,Anna Zak,מי זאת,ITModels under exclusive license to D-Music,1,2,8,201113,Anna Zak,['israeli pop'],מי זאת,Israeli
3,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,3,10,160537,Full Trunk,['israeli rock'],ממותה,Israeli
4,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,4,15,152395,Harry Styles,['pop'],Harry's House,International
5,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,5,8,140076,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
6,spotify:track:63TUZWEmunvQnAdLUD61yY,"Noa Kirel, Gitit Fisher",שלושה בנות,session42,2,6,7,132227,Noa Kirel,['israeli pop'],שלושה בנות,Israeli
7,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,7,25,129586,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
8,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,8,11,7,126850,Kate Bush,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",Hounds Of Love,International
9,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,9,30,123536,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
10,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,8,31,120115,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
11,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,10,27,117067,Anna Zak,['israeli pop'],לך לישון,Israeli
12,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,18,7,112101,Avi Aburomi,['israeli pop'],ספרי להם הכל,Israeli
13,spotify:track:6so2IwKQyYFkNv1G0FrZ95,Nunu,ליבינג דה דרים,Neomi Aharoni Gal under exclusive license to D-Music,9,12,20,108903,Nunu,['israeli hip hop'],ליבינג דה דרים,Israeli
14,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,14,76,104559,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),International
15,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,"Agam Buhbut, הפשוטע",בשורות טובות,2022 Z.I. Productions BY PIL LTD,7,13,6,101999,Agam Buhbut,['israeli mediterranean'],בשורות טובות,Israeli
16,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,7,15,13,99500,Eden Hason,['israeli mediterranean'],בואי נישן על זה,Israeli
17,spotify:track:1PckUlxKqWQs3RlWXVBLw3,Lizzo,About Damn Time,Nice Life/Atlantic,6,16,11,93857,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",About Damn Time,International
18,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,17,10,92944,Osher Cohen,['israeli mediterranean'],חמישי שישי,Israeli
19,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,19,17,90378,Noa Kirel,['israeli pop'],פעמון,Israeli
20,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,20,3,87636,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,Israeli
21,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,22,37,86909,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
22,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,"Mor, Avi Aburomi",חצי שלי,2022 Avi Aburomi & Sarit Productions BY PIL LTD,10,23,16,83309,Mor,['israeli pop'],חצי שלי,Israeli
23,spotify:track:1vWHfVDGAx5QqtK6lVsiP1,"Dana International, Static & Ben El, Static",אחלה גבר,Mobile1 Music,13,21,5,82072,Static & Ben El,"['israeli pop', 'jewish pop']",אחלה גבר,Israeli
24,spotify:track:1XO1AePYpXpLxtRWpcaJiJ,Maya Dadon,יאללה ביי,Icon Artist Management under exclusive license to D-Music,24,56,2,81670,Maya Dadon,['israeli pop'],יאללה ביי,Israeli
25,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,46,55,81231,Narkis,['israeli pop'],הולכת איתך,Israeli
26,spotify:track:4XCGTV9uchQOFffzH1eqDo,Alin Golan,אין לי כח,Mobile1 Music,26,44,2,75901,Alin Golan,['israeli pop'],אין לי כח,Israeli
27,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,26,26,5,75209,Joji,['viral pop'],Glimpse of Us,International
28,spotify:track:2DB4DdfCFMw1iaR6JaR03a,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,23,28,19,75190,Camila Cabello,"['dance pop', 'pop']",Familia,International
29,spotify:track:4OuoS8NAur7tj6rMDpTVjJ,Maya Dadon,כמו שאני,Icon Artist Management under exclusive license to D-Music,8,31,16,73879,Maya Dadon,['israeli pop'],כמו שאני,Israeli
30,spotify:track:5n8TyE1OHfdAKVa2fRwAwz,"Doli & Penn, Noa Kirel, Peled",שחרר אותי,Dolev Ram / Penn Hazut / Noa Kirel under exclusive license to D-Music,30,34,2,73498,Doli & Penn,['israeli pop'],שחרר אותי,Israeli
31,spotify:track:58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,Not Fit For Society/RCA Records,14,29,24,73277,Elley Duhé,['alt z'],MIDDLE OF THE NIGHT,International
32,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,7,27,33,73103,אודיה,['israeli pop'],אם הייתי צריכה,Israeli
33,spotify:track:3R07e1YzlIJATTjA3aT0Et,Mergui,לא להיות לבד,Mobile1 Music,17,30,38,71676,Mergui,['israeli pop'],לא להיות לבד,Israeli
34,spotify:track:1qEmFfgcLObUfQm0j1W2CK,Harry Styles,Late Night Talking,Columbia,7,32,8,70375,Harry Styles,['pop'],Harry's House,International
35,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,33,54,70195,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,Israeli
36,spotify:track:2KukL7UlQ8TdvpaA7bY3ZJ,Beyoncé,BREAK MY SOUL,Parkwood Entertainment/Columbia,25,25,4,69853,Beyoncé,"['pop', 'r&b']",BREAK MY SOUL,International
37,spotify:track:2ICsg0MAobTLg4VVjW2iE5,Osher Cohen,אהובי לב אדום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,35,35,10,69029,Osher Cohen,['israeli mediterranean'],אהובי לב אדום,Israeli
38,spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,Epic Amsterdam,18,36,40,67746,Lost Frequencies,"['belgian edm', 'edm', 'pop dance', 'tropical house']",Where Are You Now,International
