rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
26,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,21,26,70456,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
27,spotify:track:6qi83Ret9Yok9PfZWzmdZk,"בנאל בן ציון, שירז אברהם",חסר/ה לי ברמות,Mobile1 Music,13,26,10,70446,בנאל בן ציון,['israeli pop'],חסר/ה לי ברמות,Israeli
28,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,18,43,68691,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,Israeli
29,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,25,34,19,65441,Tiësto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",The Motto,International
30,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,33,44,64751,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
31,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,35,33,64226,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
32,spotify:track:7xluxbbxxQ8ovB6xrJUlim,"Elai Botner, Avraham Aviv Alush",הכי קרוב אלייך,NMC United Entertainment Ltd.,20,28,90,62833,Elai Botner,['israeli pop'],הכי קרוב אלייך,Israeli
33,spotify:track:3ZT2YK7nfPXq3xCrlWkgt7,Maya Dadon,חוץ ממך,Icon Artist Management under exclusive license to D-Music,2,31,14,62105,Maya Dadon,['israeli pop'],חוץ ממך,Israeli
34,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,32,96,61785,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
35,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,42,34,60889,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions,International
36,spotify:track:3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,Atlantic Records,33,39,14,60810,Charlie Puth,"['pop', 'viral pop']",Light Switch (Instrumental),International
37,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,27,60,60235,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
38,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,44,21,60133,Jasmin Moallem,['israeli pop'],יחפים,Israeli
39,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,4,36,32,59903,CKay,"['afro r&b', 'afrobeats']",CKay The First,International
40,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,37,85,59868,Marina Maximilian,['israeli pop'],ביחד,Israeli
41,spotify:track:3Ng0zyr8FgKhr93QySZrwn,"Omer Adam, Gal Adam",אחים בדם,P.A.I LTD,41,49,2,57930,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",אחים בדם,Israeli
42,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,17,41,21,57674,Jaymes Young,['indie poptimism'],Feel Something,International
43,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,52,38,53731,Doja Cat,"['dance pop', 'pop']",Planet Her,International
44,spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,RBMG/Def Jam,44,55,29,53635,Justin Bieber,"['canadian pop', 'pop']",Justice,International
45,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,38,79,52970,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
46,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,18,51,32,52211,Lil Nas X,['lgbtq+ hip hop'],MONTERO,International
47,spotify:track:5e4PVtYVBu9BpJVhmQhIvS,Hanan Ben Ari,שמש,Hanan Ben Ari / Mor Dahan under exclusive license to D-Music,26,43,138,51822,Hanan Ben Ari,['israeli pop'],שמש,Israeli
48,spotify:track:5ezFz6Jwn7l40kIGAP4zmL,Eyal Golan,בזמן האחרון,Liam Productions under exclusive license to D-Music,25,48,4,51307,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",קצת שמח קצת עצוב,Israeli
49,spotify:track:71h6sV5KytTmPARarI28wI,Raviv Kaner,רסיסים,Helicon Aroma Music Ltd.,1,45,92,51007,Raviv Kaner,['israeli pop'],רסיסים,Israeli
50,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,46,98,49004,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
