rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
22,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,17,20,16,74651,Jaymes Young,['indie poptimism'],Feel Something,International
23,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,25,39,70227,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
24,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,31,28,69487,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
25,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,22,39,69348,Narkis,['israeli pop'],הולכת איתך,Israeli
26,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,29,80,68236,Marina Maximilian,['israeli pop'],ביחד,Israeli
27,spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,Atlantic Records,27,30,14,68225,Tiësto,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",The Motto,International
28,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,4,27,27,67518,CKay,"['afro r&b', 'afrobeats']",CKay The First,International
29,spotify:track:6SuC1LItQ9V9SjET2EvvtD,"Agam Buhbut, Shahar Saul",באתי להציל אותך,2021 ZI Productions BY PIL LTD,11,28,21,67057,Agam Buhbut,['israeli mediterranean'],באתי להציל אותך,Israeli
30,spotify:track:0QBzMgT7NIeoCYy3sJCof1,"Camila Cabello, Ed Sheeran",Bam Bam (feat. Ed Sheeran),Epic,30,40,3,66383,Camila Cabello,"['dance pop', 'pop']",Bam Bam (feat. Ed Sheeran),International
31,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,2,32,23,65647,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",30,International
32,spotify:track:0taqIIB89cQQoiA8ZDukWf,Osher Cohen,מקבל על עצמי,Helicon Aroma Music LTD / P.A.I LTD,23,26,5,64519,Osher Cohen,['israeli mediterranean'],מקבל על עצמי,Israeli
33,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,33,16,64487,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים,Israeli
34,spotify:track:5STI4AAzr3uMvdpx4wUSGr,Omer Adam,חורף באוטו,P.A.I LTD,3,18,21,64419,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חורף באוטו,Israeli
35,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,34,16,63551,Jasmin Moallem,['israeli pop'],יחפים,Israeli
36,spotify:track:3AVXwaOGCEL8cmBecfcsFJ,Charlie Puth,Light Switch,Atlantic Records,36,42,9,63033,Charlie Puth,"['pop', 'viral pop']",Light Switch (Instrumental),International
37,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,43,21,62914,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
38,spotify:track:4Ow0gCGxYfOcyiCuZOt9mp,Avraham Tal,שבוע טוב,Digistage,17,36,93,62794,Avraham Tal,['israeli pop'],שבוע טוב,Israeli
39,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,35,29,62145,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions,International
40,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,39,55,60949,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
41,spotify:track:1KszHjECoMXM3d5y31ZRVl,"Osher Cohen, Noa Kirel",רעשים,A.M Music Productions LTD / P.A.I LTD / Noa Kirel under exclusive license to D-Music,10,38,15,60287,Osher Cohen,['israeli mediterranean'],רעשים,Israeli
42,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,18,45,27,58407,Lil Nas X,['lgbtq+ hip hop'],MONTERO,International
43,spotify:track:5j36y0eeE3I7kCBYIsKqBF,Eden Ben Zaken,מה קרה,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,18,41,12,57556,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",מה קרה,Israeli
44,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,48,33,57201,Doja Cat,"['dance pop', 'pop']",Planet Her,International
45,spotify:track:6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,P.A.I LTD,3,44,34,57117,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",3,Israeli
46,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,46,56,56255,Ishay Ribo,['israeli pop'],סיבת הסיבות,Israeli
47,spotify:track:3A9gSVar0MgHpO86WXeSW9,Itay Levi,הטעות הכי יפה,Mobile1 Music,16,47,43,54777,Itay Levi,"['israeli mediterranean', 'mizrahi']",הטעות הכי יפה,Israeli
48,spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,"Thrive Music, LLC",30,52,19,54661,ACRAZE,"['pop dance', 'tech house']",Do It To It,International
49,spotify:track:59CfNbkERJ3NoTXDvoURjj,Dove Cameron,Boyfriend,Disruptor Records/Columbia,49,49,6,54226,Dove Cameron,['pop'],Boyfriend,International
50,spotify:track:4qAHhdpiGcbzqwjqmwuXwj,Raviv Kaner,רסיסים,Tedy Productions under exclusive license to D-Music,1,51,87,54151,Raviv Kaner,['israeli pop'],רסיסים,Israeli
