rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
1,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,1,4,180340,Anna Zak,['israeli pop'],לך לישון,Israeli
2,spotify:track:1r9xUipOqoNwggBpENDsvJ,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,KIDinaKORNER/Interscope Records,1,2,14,139615,Imagine Dragons,"['modern rock', 'pop', 'rock']",Enemy (with JID) [from the series Arcane League of Legends],International
3,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,5,53,122895,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),International
4,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,2,4,30,117454,The Kid LAROI,['australian hip hop'],F*CK LOVE 3: OVER YOU,International
5,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,3,32,116829,Narkis,['israeli pop'],הולכת איתך,Israeli
6,spotify:track:1D8HR389yohrWVZ1yHI2bc,Tuna,היי בייב,NaNa Disc,4,7,7,108183,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
7,spotify:track:2liUMhNvpAxRNVAGnz8jNJ,"Static & Ben El, Netta",אפס מאמץ,Mobile1 Music,1,6,31,106172,Static & Ben El,"['israeli pop', 'jewish pop']",שבעה ירחים,Israeli
8,spotify:track:4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,Atlantic/Arthouse Records,7,8,11,104138,GAYLE,"['alt z', 'modern alternative pop']",abcdefu,International
9,spotify:track:2B4GHvToeLTOBB4QLzW3Ni,Farruko,Pepas,Sony Music Latin,7,10,24,100507,Farruko,"['reggaeton', 'trap latino', 'urbano latino']",La 167,International
10,spotify:track:79h6P8bV0ENtq6Vmhkpewr,Odeya,אם הייתי צריכה,A.M Music Productions LTD,9,9,10,100459,אודיה,['israeli pop'],אם הייתי צריכה,Israeli
11,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,1,14,28,99355,Lil Nas X,['lgbtq+ hip hop'],MONTERO,International
12,spotify:track:6SuC1LItQ9V9SjET2EvvtD,"Agam Buhbut, Shahar Saul",באתי להציל אותך,2021 ZI Productions BY PIL LTD,11,11,14,96371,Agam Buhbut,['israeli mediterranean'],באתי להציל אותך,Israeli
13,spotify:track:3ZT2YK7nfPXq3xCrlWkgt7,Maya Dadon,חוץ ממך,Icon Artist Management under exclusive license to D-Music,13,36,2,95370,Maya Dadon,['israeli pop'],חוץ ממך,Israeli
14,spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),Chocolate City Music,4,12,20,91088,CKay,"['afro r&b', 'afrobeats']",CKay The First,International
15,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,15,31,2,87655,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
16,spotify:track:46IZ0fSY2mpAiktS3KOqds,Adele,Easy On Me,Columbia,2,16,16,86227,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",30,International
17,spotify:track:7rglLriMNBPAyuJOMGwi39,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,13,17,22,85681,Elton John,"['glam rock', 'mellow gold', 'piano rock', 'rock']",The Lockdown Sessions,International
18,spotify:track:1KszHjECoMXM3d5y31ZRVl,"Osher Cohen, Noa Kirel",רעשים,A.M Music Productions LTD / P.A.I LTD / Noa Kirel under exclusive license to D-Music,10,18,8,85081,Osher Cohen,['israeli mediterranean'],רעשים,Israeli
19,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,15,9,84066,Jasmin Moallem,['israeli pop'],יחפים,Israeli
20,spotify:track:0KqQk985HTWIkQgEABSwPP,Noa Kirel,Thought About That,Atlantic Records,12,13,3,83648,Noa Kirel,['israeli pop'],Thought About That,International
21,spotify:track:3rmo8F54jFF8OgYsqTxm5d,Ed Sheeran,Bad Habits,Atlantic Records UK,6,22,32,82097,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
22,spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,Atlantic Records,21,21,9,81446,Jaymes Young,['indie poptimism'],Feel Something,International
23,spotify:track:6jMCb4UpIBjmiKf6EwVK8u,Omer Adam,חצי דפוק,P.A.I LTD,3,19,27,81439,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",3,Israeli
24,spotify:track:5STI4AAzr3uMvdpx4wUSGr,Omer Adam,חורף באוטו,P.A.I LTD,3,20,14,79732,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",חורף באוטו,Israeli
25,spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,Atlantic Records UK,14,25,21,79679,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",=,International
26,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,23,73,78998,Marina Maximilian,['israeli pop'],ביחד,Israeli
27,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,9,28,26,73722,Doja Cat,"['dance pop', 'pop']",Planet Her,International
28,spotify:track:5j36y0eeE3I7kCBYIsKqBF,Eden Ben Zaken,מה קרה,Sarit Productions LTD / Helicon Aroma Music Ltd. under exclusive license to D-Music,18,24,5,73574,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",מה קרה,Israeli
29,spotify:track:2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,Republic Records,28,29,16,66830,BoyWithUke,['sad rap'],Toxic,International
30,spotify:track:2mGGqzRrPOYhgv4MSG6Fhq,"Ravid Plotnik, Sima Noon",‏קורבן,NaNa Disc,5,32,19,66381,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
31,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,31,38,8,65278,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
32,spotify:track:6sADtPKtORAMZP3GQhOsHv,Ishay Ribo,סיבת הסיבות,2021 Ishay Ribo BY PIL LTD,8,35,49,65050,Ishay Ribo,['israeli pop'],סיבת הסיבות,Israeli
33,spotify:track:52IzyboDKO3vFCWebuDd7e,Eyal Golan,סוף של כל סיפור,Liam Productions under exclusive license to D-Music,27,27,2,64731,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",סוף של כל סיפור,Israeli
34,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,Columbia,18,52,20,64476,Lil Nas X,['lgbtq+ hip hop'],MONTERO,International
35,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,34,48,63808,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
36,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,40,67,63400,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
37,spotify:track:4F5i9rkN4DBMysvhzzEHoh,"Eden Ben Zaken, Eden Hason",פילטרים יפים,Sarit Productions LTD / A.M Music Productions LTD under exclusive license to D-Music,15,30,9,63368,Eden Ben Zaken,"['israeli mediterranean', 'israeli pop']",פילטרים יפים,Israeli
38,spotify:track:4qAHhdpiGcbzqwjqmwuXwj,Raviv Kaner,רסיסים,Tedy Productions under exclusive license to D-Music,1,37,80,63173,Raviv Kaner,['israeli pop'],רסיסים,Israeli
39,spotify:track:3A9gSVar0MgHpO86WXeSW9,Itay Levi,הטעות הכי יפה,Mobile1 Music,16,42,36,61703,Itay Levi,"['israeli mediterranean', 'mizrahi']",הטעות הכי יפה,Israeli
