rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
16,spotify:track:6OXv4CrNp3DFRj6Cu1GojJ,Eyal Golan,מתי את חוזרת,Liam Productions under exclusive license to D-Music,6,13,6,107970,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
17,spotify:track:5edYMsNo852Zw29Qni9p8t,Noam Bettan,בובה,Zaav Music / Noam Bettan under exclusive license to D-Music,15,15,17,106494,Noam Bettan,['israeli pop'],מעל המים,Israeli
18,spotify:track:4PcdcSDUImHuVjoCezSYuC,"LIAD MEIR, רון חיון",פלואו של טמבל 2,2023 Duda By PIL LTD,18,32,4,102887,ליעד מאיר,['israeli hip hop'],פלואו של טמבל,Israeli
19,spotify:track:4I9NVCnjIRVriXfNE7VhE0,Eden Hason,עושה לי צרות,Mobile1 Music,3,26,50,100490,Eden Hason,['israeli mediterranean'],עושה לי צרות,Israeli
20,spotify:track:5I0WaR0LpN4Kn1zwbvd145,"E-Z, Noa Kirel",גושפנקא,Unicell,15,17,20,100330,E-Z,['israeli hip hop'],אייקון,Israeli
21,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,Top Dawg Entertainment/RCA Records,6,24,21,96730,SZA,"['pop', 'r&b', 'rap']",SOS,International
22,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,21,36,95708,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue),International
23,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,23,31,139,92515,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
24,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,29,57,90057,Harry Styles,['pop'],Harry's House,International
25,spotify:track:4py8ddBPFRTYqL3vbh2FXq,"Static, Agam Buhbut",טרנטולה,Mobile1 Music,23,25,10,90049,Static,[],לירז,Israeli
26,spotify:track:5A3bEckI7AjWTguGqZOzUm,Noa Kirel,פנתרה,Noa Kirel under exclusive license to NMC United Entertainment Ltd.,1,22,38,90001,Noa Kirel,['israeli pop'],פנתרה,Israeli
27,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,"Miserable Music Group, LLC",18,18,3,88538,David Kushner,"['gen z singer-songwriter', 'singer-songwriter pop']",Daylight,International
28,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,26,28,12,85974,Osher Cohen,['israeli mediterranean'],אושר,Israeli
29,spotify:track:4oI6mGaEBPrYDS4TP3rSvG,Odeya,פסיכולוגית,Helicon Aroma Music Ltd.,13,20,6,84844,אודיה,['israeli pop'],האמת,Israeli
30,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,10,23,22,84781,Metro Boomin,['rap'],HEROES & VILLAINS,International
31,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,30,30,84503,Avraham Tal,['israeli pop'],את חסרה לי & אורות,Israeli
32,spotify:track:50uspwzqbMxkpyHzMLwUVy,Static,לירז,Mobile1 Music,4,14,11,84062,Static,[],לירז,Israeli
33,spotify:track:4hTFq8sHEVSDXIxTVe4qHJ,Omer Adam,אני,P.A.I LTD,1,35,20,83290,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",אני,Israeli
34,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,49,74,82375,Jasmin Moallem,['israeli pop'],יחפים,Israeli
35,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,40,15,80771,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live),Israeli
36,spotify:track:06RR5ewHedBUC9GRgWLwkK,Ravid Plotnik,מוזיקה טובה,NaNa Disc,36,58,24,79465,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",בור ועם הארץ,Israeli
37,spotify:track:6ubV4TOnHggG27ygsPxjvR,Osher Cohen,אקורדים בלילות,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,33,34,12,79161,Osher Cohen,['israeli mediterranean'],אושר,Israeli
38,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,33,52,77541,Full Trunk,['israeli rock'],ממותה,Israeli
39,spotify:track:6clAq1cGO4PYimAmzelTmL,Shira Margalit,אחותי כבר לא סובלת אותך,Anana Ltd,12,37,23,77035,Shira Margalit,['israeli pop'],אחותי כבר לא סובלת אותך,Israeli
40,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,14,44,45,76011,OneRepublic,"['piano rock', 'pop']",OneRepublic (Japan Paradise Tour Edition),International
41,spotify:track:1s7oOCT8vauUh01PbJD6ps,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,29,41,34,74326,Rema,"['afrobeats', 'nigerian pop']",Rave & Roses Ultra,International
42,spotify:track:6kVmhOoBlMEH3WdxrLhjFB,"Static, Eden Ben Zaken",הפשע המושלם,Mobile1 Music,25,39,11,74297,Static,[],לירז,Israeli
43,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,47,32,72425,Sam Smith,"['pop', 'uk pop']",Gloria,International
44,spotify:track:6NUzJGlQORUv6NjUwcefr8,Eyal Golan,עיר נמל,Liam Productions under exclusive license to D-Music,35,45,6,72420,Eyal Golan,"['israeli mediterranean', 'israeli pop', 'mizrahi', 'persian pop']",2023,Israeli
45,spotify:track:2gpNRdJs3Sy5GI1G7pTgbZ,"Odeya, Noa Kirel",מאמי,Helicon Aroma Music Ltd.,5,46,20,71147,אודיה,['israeli pop'],האמת,Israeli
46,spotify:track:0TNpCF1hyufMCwuJUyfyzd,Balishag,גנזב,2023 OY productions By PIL LTD,26,36,9,70437,Balishag,[],גנזב,Israeli
47,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,18,42,37,69201,Avi Aburomi,['israeli pop'],מה עובר לך בראש,Israeli
48,spotify:track:7deF5LnlabZ7YohrHriZfl,Gal Adam,מרוקו,P.A.I LTD,48,54,5,68834,Gal Adam,['israeli mediterranean'],מרוקו,Israeli
49,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,10,63,72,67416,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
50,spotify:track:0PfvEnfj3hHl7zlc0WcfGY,Ravid Plotnik,‏שלווה בארמונותייך,NaNa Disc,25,82,54,66854,Ravid Plotnik,"['israeli hip hop', 'israeli trap']",תוך כדי תנועה,Israeli
