rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
12,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,13,31,111768,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
13,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,12,37,111562,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
14,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,14,13,108003,Avi Aburomi,['israeli pop'],ספרי להם הכל,Israeli
15,spotify:track:3uidHx3If1PWAOCMcCdkNH,Tuna,סהרה,NaNa Disc,15,17,36,105782,Tuna,"['israeli hip hop', 'israeli pop']",מזרח פרוע,Israeli
16,spotify:track:3zhFqDzJZfnc8L5QkGWWG6,Benaia Barabi,קרן שמש,B.B Productions Ltd. under exclusive license to D-Music,16,31,6,102636,Benaia Barabi,['israeli mediterranean'],קרן שמש,Israeli
17,spotify:track:63TUZWEmunvQnAdLUD61yY,"Noa Kirel, Gitit Fisher",שלושה בנות,session42,2,15,13,102389,Noa Kirel,['israeli pop'],שלושה בנות,Israeli
18,spotify:track:26ffnwQVV4votOweWSwpeN,Narkis,הולכת איתך,session42,2,21,61,99958,Narkis,['israeli pop'],הולכת איתך,Israeli
19,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,18,18,6,93527,Marina Maximilian,['israeli pop'],עולה על שולחנות,Israeli
20,spotify:track:4DgyTAwiSJsT5u5EljsImB,"Noa Kirel, Itay Galo",פעמון,Noa Kirel / Itay Galo under exclusive license to NMC United Entertainment Ltd.,4,24,23,93499,Noa Kirel,['israeli pop'],פעמון,Israeli
21,spotify:track:75FEaRjZTKLhTrFGsfMUXR,Kate Bush,Running Up That Hill (A Deal With God),Fish People,6,16,13,88162,Kate Bush,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",Hounds Of Love,International
22,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,20,23,9,88121,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף",Israeli
23,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,19,16,87556,Osher Cohen,['israeli mediterranean'],חמישי שישי,Israeli
24,spotify:track:3fCS3m3uWUgAFm3purs15C,Anna Zak,לך לישון,ITModels under exclusive license to D-Music,1,20,33,86640,Anna Zak,['israeli pop'],לך לישון,Israeli
25,spotify:track:4N8FwcfRTju02qsgn9Mcl8,Eden Hason,בואי נישן על זה,Mobile1 Music,7,25,19,85000,Eden Hason,['israeli mediterranean'],בואי נישן על זה,Israeli
26,spotify:track:7rNA5Jwu23g7PaXcMwfLdq,Eden Hason,מדליקה לי הכל,Mobile1 Music,7,28,43,84119,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
27,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,OneRepublic,I Ain't Worried,Interscope Records,26,32,9,83036,OneRepublic,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",International
28,spotify:track:6HMtHNpW6YPi1hrw9tgF8P,Lizzo,About Damn Time,Nice Life/Atlantic,6,22,17,82832,Lizzo,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",Special,International
29,spotify:track:02MWAaffLxlfxAUY7c5dvx,Glass Animals,Heat Waves,Polydor Records,3,27,82,82347,Glass Animals,"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",Dreamland (+ Bonus Levels),International
30,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,30,35,5,81969,Rosa Linn,['alt z'],SNAP PACK,International
31,spotify:track:5dUG9RrLElsi2sxJAhVUZJ,"Agam Buhbut, הפשוטע",בשורות טובות,2022 Z.I. Productions BY PIL LTD,7,30,12,81237,Agam Buhbut,['israeli mediterranean'],בשורות טובות,Israeli
32,spotify:track:7dEtCKY2MthcyP0U6aiMCW,Nunu,קוביד 19,Neomi Aharoni Gal under exclusive license to D-Music,19,26,5,78979,Nunu,['israeli hip hop'],סטטוס,Israeli
33,spotify:track:1XO1AePYpXpLxtRWpcaJiJ,Maya Dadon,יאללה ביי,Icon Artist Management under exclusive license to D-Music,24,33,8,77107,Maya Dadon,['israeli pop'],יאללה ביי,Israeli
34,spotify:track:3LtpKP5abr2qqjunvjlX5i,Central Cee,Doja,Central Cee,18,34,5,76607,Central Cee,"['melodic drill', 'r&drill']",Doja,International
35,spotify:track:3lc6b4cCbPLWNQ95GYxPkN,Nunu,ליבינג דה דרים,Neomi Aharoni Gal under exclusive license to D-Music,9,29,26,76149,Nunu,['israeli hip hop'],סטטוס,Israeli
36,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,37,9,73896,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,Israeli
37,spotify:track:0UXXAYRUrknaz6FuaPKtFW,אליאב זוהר,מיכל,2022 Eliav Zoharo BY PIL LTD,37,76,4,72469,אליאב זוהר,[],מיכל,Israeli
38,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,42,102,71159,Marina Maximilian,['israeli pop'],ביחד,Israeli
39,spotify:track:66iaD8MCoVnBtqUhuzdglT,Ran Danker,בית משוגעים,NMC United Entertainment Ltd.,1,43,77,69003,Ran Danker,"['festigal', 'israeli pop']",בית משוגעים,Israeli
40,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,51,29,68674,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,Israeli
41,spotify:track:1ZEsqzNBQqyC7VLRTUDopj,"Mor, Avi Aburomi",חצי שלי,2022 Avi Aburomi & Sarit Productions BY PIL LTD,10,40,22,67683,Mor,['israeli pop'],חצי שלי,Israeli
42,spotify:track:6xGruZOHLs39ZbVccQTuPZ,Joji,Glimpse of Us,88rising Music,22,39,11,67307,Joji,['viral pop'],Glimpse of Us,International
43,spotify:track:2rtRolBeoU3EsfWtErOoTL,"Doli & Penn, Noa Kirel, Peled",שחרר אותי,Dolev Ram & Penn Hazut under exclusive license to D-Music,29,44,8,67145,Doli & Penn,['israeli pop'],צעירים לנצח,Israeli
44,spotify:track:1Dus0KytptzGZvzfAnTcfG,Ran Danker,מלכת הרחבה,NMC United Entertainment Ltd.,44,61,2,66450,Ran Danker,"['festigal', 'israeli pop']",מלכת הרחבה,Israeli
45,spotify:track:2re0QWv8k08Z3bwDJeaEEp,"Doli & Penn, Lior Narkis",עזוב אותי מטכנו,Dolev Ram & Penn Hazut under exclusive license to D-Music,26,38,9,65154,Doli & Penn,['israeli pop'],צעירים לנצח,Israeli
46,spotify:track:4JmmjsGmOED0sn0Le3r84u,"Tuna, Ravid Plotnik",עולם משוגע,Anana,46,55,223,64706,Tuna,"['israeli hip hop', 'israeli pop']",גם זה יעבור,Israeli
47,spotify:track:4OuoS8NAur7tj6rMDpTVjJ,Maya Dadon,כמו שאני,Icon Artist Management under exclusive license to D-Music,8,41,22,63447,Maya Dadon,['israeli pop'],כמו שאני,Israeli
48,spotify:track:2ICsg0MAobTLg4VVjW2iE5,Osher Cohen,אהובי לב אדום,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,35,45,16,62167,Osher Cohen,['israeli mediterranean'],אהובי לב אדום,Israeli
49,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,49,56,6,61685,Steve Lacy,['afrofuturism'],Gemini Rights,International
50,spotify:track:3F5CgOj3wFlRv51JsHbxhe,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),OVO,24,46,10,60445,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']","Honestly, Nevermind",International
