rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
21,spotify:track:7DS5SpsWS7rtKeAfe9rbfn,"Nunu, Sagi Kariv, Forever Tel Aviv",Cute Boy,Neomi Aharoni Gal / Forever Tel Aviv under exclusive license to D-Music,1,15,20,94370,Nunu,['israeli hip hop'],Cute Boy,International
22,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,18,12,94334,Eden Hason,['israeli mediterranean'],מטפסים על הקירות,Israeli
23,spotify:track:6d8ZHsSyTg6ABLkWNCZdSy,Avi Aburomi,מה עובר לך בראש,2022 Avi Aburomi BY PIL LTD,23,26,10,92704,Avi Aburomi,['israeli pop'],מה עובר לך בראש,Israeli
24,spotify:track:73vIOb4Q7YN6HeJTbscRx5,"Oliver Tree, Robin Schulz",Miss You - Bonus Track,Atlantic Records,19,19,3,92622,Oliver Tree,['alternative hip hop'],Miss You,International
25,spotify:track:0UXXAYRUrknaz6FuaPKtFW,אליאב זוהר,מיכל,2022 Eliav Zoharo BY PIL LTD,7,20,13,88787,אליאב זוהר,[],מיכל,Israeli
26,spotify:track:2EpdcPssADDCCMeOQ9GVtv,"Omer Adam, Amir Dadon",לבחור נכון & פוליטיקה וסקס,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,18,22,4,88571,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבחור נכון & פוליטיקה וסקס,Israeli
27,spotify:track:2O1af1DbXF7paOr7O5CRst,Avi Aburomi,ספרי להם הכל,2022 Avi Aburomi BY PIL LTD,12,24,22,87932,Avi Aburomi,['israeli pop'],ספרי להם הכל,Israeli
28,spotify:track:3rWDp9tBPQR9z6U5YyRSK4,Taylor Swift,Midnight Rain,Taylor Swift,28,-1,1,86905,Taylor Swift,['pop'],Midnights,International
29,spotify:track:3eX0NZfLtGzoLUxPNvRfqm,Taylor Swift,Maroon,Taylor Swift,29,-1,1,86805,Taylor Swift,['pop'],Midnights,International
30,spotify:track:5tNrVA1ySsk7HkV5yg2iXN,"Marina Maximilian, Itay Galo",עולה על שולחנות,Marina Maximilian / Itay Galo under exclusive license to D-Music,17,23,15,86666,Marina Maximilian,['israeli pop'],עולה על שולחנות,Israeli
31,spotify:track:4D7BCuvgdJlYvlX5WlN54t,Taylor Swift,"You're On Your Own, Kid",Taylor Swift,31,-1,1,85882,Taylor Swift,['pop'],Midnights,International
32,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,25,40,82583,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
33,spotify:track:1F3gQQmAhzZOR4iOAikHb9,Omer Adam,פילהרמונית של טירוף,P.A.I LTD,27,27,2,81942,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",פילהרמונית של טירוף,Israeli
34,spotify:track:2SxcL0eba2ILQpJPuBBHsG,Eden Hason,מה פספסתי,Mobile1 Music,2,36,46,81867,Eden Hason,['israeli mediterranean'],מה פספסתי,Israeli
35,spotify:track:57BFhpG4Iq4Zgnoz2X6zbT,"Osher Cohen, Nadav Navi Aharoni",חמישי שישי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,17,37,25,81654,Osher Cohen,['israeli mediterranean'],חמישי שישי,Israeli
36,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,ITNO/Columbia,31,31,50,80225,Tom Odell,['chill pop'],Long Way Down,International
37,spotify:track:1xwAWUI6Dj0WGC3KiUPN0O,Taylor Swift,Vigilante Shit,Taylor Swift,37,-1,1,79698,Taylor Swift,['pop'],Midnights,International
38,spotify:track:6zJejIfVYLgjud3lTk4DLB,Rosa Linn,SNAP,Nvak Collective,20,30,14,79641,Rosa Linn,['alt z'],SNAP PACK,International
39,spotify:track:3ez2Vwn4Dd8UmPxviNalrn,"Tuna, Noga Erez, ROUSSO",עומס לב & Views,NaNa Disc,28,28,3,78435,Tuna,"['israeli hip hop', 'israeli pop']",עומס לב & Views,Israeli
40,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Karma,Taylor Swift,40,-1,1,77250,Taylor Swift,['pop'],Midnights,International
41,spotify:track:5IgjP7X4th6nMNDh4akUHb,Chris Brown,Under The Influence,Chris Brown Entertainment/RCA Records,20,32,14,76127,Chris Brown,"['r&b', 'rap']",Indigo (Extended),International
42,spotify:track:3yyHRwblo5kk0fH9pfMP6M,"Marina Maximilian, Guy Mentesh",ביחד,Marina Maximilian under exclusive license to D-Music,14,29,111,75118,Marina Maximilian,['israeli pop'],ביחד,Israeli
43,spotify:track:4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,L-M Records/RCA Records,27,34,15,74995,Steve Lacy,['afrofuturism'],Gemini Rights,International
44,spotify:track:1lHlKCdVZ4CGbbkTuG6LfT,Jasmin Moallem,יחפים,Helicon Music,15,33,47,74894,Jasmin Moallem,['israeli pop'],יחפים,Israeli
45,spotify:track:1quBoxh2fvPsy4f0ZBLf46,"Osher Cohen, Shahar Saul",בסוף נרקוד,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,26,35,11,73630,Osher Cohen,['israeli mediterranean'],בסוף נרקוד,Israeli
46,spotify:track:0heeNYlwOGuUSe7TgUD27B,Taylor Swift,Question...?,Taylor Swift,46,-1,1,73574,Taylor Swift,['pop'],Midnights,International
47,spotify:track:0Ap742kKOE7chXEdDZWvOq,"Avraham Tal, Benaia Barabi",מי לא יבוא,Avraham Tal / Or Mermelstein under exclusive license to D-Music,39,55,78,72824,Avraham Tal,['israeli pop'],מי לא יבוא,Israeli
48,spotify:track:3qoftcUZaUOncvIYjFSPdE,Taylor Swift,Bejeweled,Taylor Swift,48,-1,1,72583,Taylor Swift,['pop'],Midnights,International
49,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,Columbia,33,40,102,72097,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop']",I Love You.,International
50,spotify:track:6i2SQujw0VIv4LPkF5oFqB,Omer Adam,תמיד שלך,P.A.I LTD,18,46,18,71437,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",תמיד שלך,Israeli
