rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,artist_name,artist_genres,album_name,artist_type
21,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),Parlophone UK,5,19,29,117123,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue),International
22,spotify:track:6clAq1cGO4PYimAmzelTmL,Shira Margalit,אחותי כבר לא סובלת אותך,Anana Ltd,12,24,16,117114,Shira Margalit,['israeli pop'],אחותי כבר לא סובלת אותך,Israeli
23,spotify:track:4W4fNrZYkobj539TOWsLO2,"The Weeknd, Ariana Grande",Die For You (with Ariana Grande) - Remix,XO / Republic Records,11,11,3,107281,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",Starboy (Deluxe),International
24,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,22,50,106808,Harry Styles,['pop'],Harry's House,International
25,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),Republic Records,10,23,15,106129,Metro Boomin,['rap'],HEROES & VILLAINS,International
26,spotify:track:3Au0H4VhjcXZ5HGOHo8Nc3,Static,רונדלים,Mobile1 Music,26,32,4,102368,Static,[],לירז,Israeli
27,spotify:track:52Do4VrXDPuXZ1KH2TZcqw,Static,להיט של שיר אחד,Mobile1 Music,16,25,4,97286,Static,[],לירז,Israeli
28,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,Warner Records,24,29,5,96199,PinkPantheress,['bedroom pop'],Boy's a liar Pt. 2,International
29,spotify:track:0NZPBYD5qbEWRs3PrGiRkT,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),Capitol Records UK / EMI,4,30,25,95292,Sam Smith,"['pop', 'uk pop']",Gloria,International
30,spotify:track:0urIdTVIjmPX5i9dsIusQj,Odeya,החיים שלי אחריך,Helicon Aroma Music Ltd.,4,26,16,95154,אודיה,['israeli pop'],החיים שלי אחריך,Israeli
31,spotify:track:3hpaRxH73ciJCuH6QcNWXO,Eden Hason,מטפסים על הקירות,Mobile1 Music,6,21,32,93480,Eden Hason,['israeli mediterranean'],מטפסים על הקירות,Israeli
32,spotify:track:6kVmhOoBlMEH3WdxrLhjFB,"Static, Eden Ben Zaken",הפשע המושלם,Mobile1 Music,25,34,4,93044,Static,[],לירז,Israeli
33,spotify:track:6Eds9y8ZiQHcIegsEIVcYP,"Avraham Tal, Eden Hason",את חסרה לי & אורות,Mobile1 Music,11,31,23,92046,Avraham Tal,['israeli pop'],את חסרה לי & אורות,Israeli
34,spotify:track:2XNXcmwubbt8MJYlQRb4V2,Odeya,אינטלקטוערס,Helicon Aroma Music Ltd.,6,38,34,91632,אודיה,['israeli pop'],אינטלקטוערס,Israeli
35,spotify:track:4D5BAc9GN5Q8r5LVO7mxBI,Eden Hason,שוב,Mobile1 Music,31,46,3,89252,Eden Hason,['israeli mediterranean'],שוב,Israeli
36,spotify:track:2G1o9Mq8KpamOwJPZLuJc7,"Full Trunk, Jimbo J",סתלבט בקיבוץ,NaNa Disc,2,28,45,88814,Full Trunk,['israeli rock'],ממותה,Israeli
37,spotify:track:6uCZdJ3p3hrfi6mRKVtt7k,Osher Cohen,תראי אהובתי,Helicon Aroma Music Ltd./ P.A.I Production Adam Investment Ltd.,27,42,5,87970,Osher Cohen,['israeli mediterranean'],אושר,Israeli
38,spotify:track:5mHdCZtVyb4DcJw8799hZp,"RAYE, 070 Shake",Escapism.,Human Re Sources,23,36,15,87712,RAYE,"['uk contemporary r&b', 'uk pop']",My 21st Century Blues,International
39,spotify:track:0WtM2NBVQNNJLh6scP13H8,"Rema, Selena Gomez",Calm Down (with Selena Gomez),Mavin Records / Jonzing World,29,39,27,82149,Rema,"['afrobeats', 'nigerian pop']",Calm Down (with Selena Gomez),International
40,spotify:track:67PF7VLcYEKKF82ziNf9Ur,"Shahar Saul, Agam Buhbut, NOROZ",דובשנייה,Mobile1 Music,2,35,60,82010,שחר סאול,['israeli hip hop'],דובשנייה,Israeli
41,spotify:track:3RBpmZJ0YG9abVBXI2U1UO,Eden Hason,את חסרה לי,Mobile1 Music,1,37,142,80747,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
42,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,Mosley Music/Interscope Records,14,45,38,79097,OneRepublic,"['piano rock', 'pop']",OneRepublic (Japan Paradise Tour Edition),International
43,spotify:track:4b5dVRUzTCy0ngxobUX2DG,Peer Tasi,חורף בחלון,Peer Tasi LTD under exclusive license to D-Music,43,44,24,76947,Peer Tasi,['israeli mediterranean'],פרק א' נגמר,Israeli
44,spotify:track:7Jeh9SPQdyULPmdIqTNo3y,"Tuna, Margalit Tzan'ani",כנפיים - Live,NaNa Disc,25,57,8,76191,Tuna,"['israeli hip hop', 'israeli pop']",כנפיים (Live),Israeli
45,spotify:track:2PpTUW96jjJYr8ib8RUnUu,Tuna,י'א 2,Anana Ltd.,36,49,132,76124,Tuna,"['israeli hip hop', 'israeli pop']",טונהפארק,Israeli
46,spotify:track:0QHEIqNKsMoOY5urbzN48u,Meghan Trainor,Made You Look,Epic,12,43,20,74466,Meghan Trainor,"['hip pop', 'pop']",Takin' It Back,International
47,spotify:track:5edYMsNo852Zw29Qni9p8t,Noam Bettan,בובה,Zaav Music / Noam Bettan under exclusive license to D-Music,47,51,10,73656,Noam Bettan,['israeli pop'],מעל המים,Israeli
48,spotify:track:05KQMm1vL6MnJkgobUtwft,Omer Adam,לבד על המיטה,P.A.I LTD,2,40,58,73403,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",לבד על המיטה,Israeli
49,spotify:track:68kVzJf0STAv91tuLutuDr,Eden Hason,שקיעות אדומות,Mobile1 Music,2,47,125,72960,Eden Hason,['israeli mediterranean'],אלבום 2,Israeli
50,spotify:track:0SmY5bTuls1ccput6QhHSA,Adir Getz,"אני אוהב, אני מכור, אני שרוף",Unicell,18,60,38,72825,Adir Getz,['israeli mediterranean'],"אני אוהב, אני מכור, אני שרוף",Israeli
